2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
-11.191022000,-13.430013000,-9.630141000,-12.845688000,-11.328286000,-11.342591000,-14.076361000,-10.784648000,-12.829714000,-10.509385000,-11.830420000,-13.477481000,-10.677034000,-10.286299000,-12.357813000,-12.986472000,-8.802491000,-13.962910000,-13.415386000
-11.045262000,-13.392372000,-9.870181000,-12.901232000,-11.672571000,-11.584003000,-14.299509000,-11.033139000,-12.777744000,-11.233100000,-11.708094000,-14.091020000,-11.280236000,-10.546668000,-12.458793000,-13.269087000,-8.288103000,-13.848292000,-13.625334000
-10.955604000,-13.567163000,-10.258079000,-12.953646000,-11.957265000,-12.014866000,-14.665534000,-11.280019000,-12.857437000,-12.199925000,-11.420861000,-14.773494000,-12.124141000,-10.393236000,-12.307156000,-13.610295000,-7.467828000,-13.730930000,-13.850137000
-10.768502000,-13.841547000,-10.544841000,-12.691507000,-11.777899000,-12.222260000,-14.745848000,-11.213336000,-12.749815000,-12.850487000,-10.619791000,-15.073870000,-12.679882000,-9.703694000,-11.594563000,-13.541836000,-6.398159000,-13.359346000,-13.637348000
-10.374406000,-13.880266000,-10.421152000,-11.849893000,-10.869514000,-11.773170000,-13.918985000,-10.582093000,-12.056823000,-12.482464000,-9.105115000,-14.696046000,-12.365869000,-8.619923000,-10.237916000,-12.621482000,-5.229955000,-12.427837000,-12.589810000
-9.747353000,-13.290576000,-9.727056000,-10.396912000,-9.417879000,-10.556618000,-12.008574000,-9.395229000,-10.654984000,-10.950332000,-7.051238000,-13.696787000,-10.974862000,-7.506602000,-8.514145000,-10.826447000,-4.166661000,-10.863454000,-10.733624000
-8.954453000,-11.998887000,-8.637847000,-8.657679000,-8.048067000,-8.930849000,-9.624194000,-8.030961000,-8.941622000,-8.955667000,-5.056647000,-12.459806000,-8.917396000,-6.770727000,-6.969192000,-8.720474000,-3.469552000,-9.150689000,-8.649847000
-8.208526000,-10.421339000,-7.624728000,-7.192039000,-7.391134000,-7.540951000,-7.746294000,-7.034239000,-7.631226000,-7.498912000,-3.848289000,-11.489391000,-7.063137000,-6.632653000,-6.141066000,-7.209437000,-3.397902000,-8.093558000,-7.215066000
-7.847817000,-9.148498000,-7.111472000,-6.456384000,-7.643776000,-6.877195000,-7.026703000,-6.739974000,-7.242661000,-7.118293000,-3.783027000,-11.137838000,-6.120275000,-7.030031000,-6.236236000,-6.886262000,-4.027872000,-8.099907000,-6.965035000
-8.108167000,-8.527292000,-7.180259000,-6.522105000,-8.488828000,-7.006976000,-7.459213000,-7.087867000,-7.778458000,-7.623460000,-4.630670000,-11.393444000,-6.187658000,-7.683810000,-7.011221000,-7.645060000,-5.146874000,-8.885456000,-7.710290000
